0.137521 341
0.229692 681
0.231268 1021
0.323438 1361
0.325014 1701
0.32659 2041
0.417184 2381
0.41876 2721
0.420336 3061
0.509355 3401
0.510931 3741
0.512507 4081
0.514083 4421
0.515659 4761
0.517235 5101
0.603101 5441
0.604677 5781
0.606253 6121
0.607829 6461
0.609405 6801
0.610981 7141
0.612557 7481
0.614133 7821
0.615709 8161
0.696848 8501
0.698424 8841
0.7 9181
0.701576 9521
0.703152 9861
0.704728 10201
0.706304 10541
0.70788 10881
0.709456 11221
0.711032 11561
0.712608 11901
0.714184 12241
0.789018 12581
0.790594 12921
0.79217 13261
0.793746 13601
0.795322 13941
0.796898 14281
0.798474 14621
0.80005 14961
0.801626 15301
0.803202 15641
0.804778 15981
0.806354 16321
0.80793 16661
0.809506 17001
0.811082 17341
0.812658 17681
0.814234 18021
0.81581 18361
0.881188 18701
0.882764 19041
0.88434 19381
0.885916 19721
0.887492 20061
0.889068 20401
0.890644 20741
0.89222 21081
0.893796 21421
0.895372 21761
0.896948 22101
0.898524 22441
0.9001 22781
0.901676 23121
0.903252 23461
0.904828 23801
0.906404 24141
0.90798 24481
0.909556 24821
0.911132 25161
0.912708 25501
0.914284 25841
0.91586 26181
0.917436 26521
0.919012 26861
0.920588 27201
0.922164 27541
0.973359 27881
0.974935 28221
0.976511 28561
0.978087 28901
0.979663 29241
0.981239 29581
0.982815 29921
0.984391 30261
0.985967 30601
0.987543 30941
0.989119 31281
0.990695 31621
0.992271 31961
0.993847 32301
0.995423 32641
0.996999 32981
0.998575 33321
1.00015 33661
1.00173 34001
1.0033 34341
1.00488 34681
1.00645 35021
1.00803 35361
1.00961 35701
1.01118 36041
1.01276 36381
1.01433 36721
1.01591 37061
1.01749 37401
1.01906 37741
1.02064 38081
1.02221 38421
1.02379 38761
1.02537 39101
1.02694 39441
1.02852 39781
1.03009 40121
1.03167 40461
1.03325 40801
1.03482 41141
1.0364 41481
1.03797 41821
1.06711 42161
1.06868 42501
1.07026 42841
1.07183 43181
1.07341 43521
1.07499 43861
1.07656 44201
1.07814 44541
1.07971 44881
1.08129 45221
1.08287 45561
1.08444 45901
1.08602 46241
1.08759 46581
1.08917 46921
1.09075 47261
1.09232 47601
1.0939 47941
1.09547 48281
1.09705 48621
1.09863 48961
1.1002 49301
1.10178 49641
1.10335 49981
1.10493 50321
1.10651 50661
1.10808 51001
1.10966 51341
1.11123 51681
1.11281 52021
1.11439 52361
1.11596 52701
1.11754 53041
1.11911 53381
1.12069 53721
1.12227 54061
1.12384 54401
1.12542 54741
1.12699 55081
1.12857 55421
1.13015 55761
1.13172 56101
1.1333 56441
1.13487 56781
1.13645 57121
1.13803 57461
1.1396 57801
1.14118 58141
1.14275 58481
1.14433 58821
1.14591 59161
1.14748 59501
1.14906 59841
1.15063 60181
1.15221 60521
1.15379 60861
1.15536 61201
1.15694 61541
1.15851 61881
1.16009 62221
1.16167 62561
1.16324 62901
1.16482 63241
1.16639 63581
1.16797 63921
1.16955 64261
1.17112 64601
1.1727 64941
1.17427 65281
1.17585 65621
1.17743 65961
1.179 66301
1.18058 66641
1.18215 66981
1.18373 67321
1.18531 67661
1.18688 68001
1.18846 68341
1.19003 68681
1.19161 69021
1.19319 69361
1.19476 69701
1.19634 70041
1.19791 70381
1.19949 70721
1.20107 71061
1.20264 71401
1.20422 71741
1.20579 72081
1.20737 72421
1.20895 72761
1.21052 73101
1.2121 73441
1.21367 73781
1.21525 74121
1.21683 74461
1.2184 74801
1.21998 75141
1.22155 75481
1.22313 75821
1.22471 76161
1.22628 76501
1.22786 76841
1.22943 77181
1.23101 77521
1.23259 77861
1.23416 78201
1.23574 78541
1.23731 78881
1.23889 79221
1.24047 79561
1.24204 79901
1.24362 80241
1.24519 80581
1.24677 80921
1.24835 81261
1.24992 81601
1.2515 81941
1.25307 82281
1.25465 82621
1.25623 82961
1.2578 83301
1.25938 83641
1.26095 83981
1.26253 84321
1.26411 84661
1.26568 85001
1.26726 85341
1.26883 85681
1.27041 86021
1.27199 86361
1.27356 86701
1.27514 87041
1.27671 87381
1.27829 87721
1.27987 88061
1.28144 88401
1.28302 88741
1.28459 89081
1.28617 89421
1.28775 89761
1.28932 90101
1.2909 90441
1.29247 90781
1.29405 91121
1.29563 91461
1.2972 91801
1.29878 92141
1.30035 92481
1.30193 92821
1.30351 93161
1.30508 93501
1.30666 93841
1.30823 94181
1.30981 94521
1.31139 94861
1.31296 95201
1.31454 95541
1.31611 95881
1.31769 96221
1.31927 96561
1.32084 96901
1.32242 97241
1.32399 97581
1.32557 97921
1.32715 98261
1.32872 98601
1.3303 98941
1.33187 99281
1.33345 99621
1.33503 99961
1.3366 100301
1.33818 100641
1.33975 100981
1.34133 101321
1.3429 101661
1.34448 102001
1.34606 102341
1.34763 102681
1.34921 103021
1.35078 103361
1.35236 103701
1.35394 104041
1.35551 104381
1.35709 104721
1.35866 105061
1.36024 105401
1.36182 105741
1.36339 106081
1.36497 106421
1.36654 106761
1.36812 107101
1.3697 107441
1.37127 107781
1.37285 108121
1.37442 108461
1.376 108801
1.37758 109141
1.37915 109481
1.38073 109821
1.3823 110161
1.38388 110501
1.38546 110841
1.38703 111181
1.38861 111521
1.39018 111861
1.39176 112201
1.39334 112541
1.39491 112881
1.39649 113221
1.39806 113561
1.39964 113901
1.40122 114241
1.40279 114581
1.40437 114921
1.40594 115261
1.40752 115601
1.4091 115941
1.41067 116281
1.41225 116621
1.41382 116961
1.4154 117301
1.41698 117641
1.41855 117981
1.42013 118321
1.4217 118661
1.42328 119001
1.42486 119341
1.42643 119681
1.42801 120021
1.42958 120361
1.43116 120701
1.43274 121041
1.43431 121381
1.43589 121721
1.43746 122061
1.43904 122401
1.44062 122741
1.44219 123081
1.44377 123421
1.44534 123761
1.44692 124101
1.4485 124441
1.45007 124781
1.45165 125121
1.45322 125461
1.4548 125801
1.45638 126141
1.45795 126481
1.45953 126821
1.4611 127161
1.46268 127501
1.46426 127841
1.46583 128181
1.46741 128521
1.46898 128861
1.47056 129201
1.47214 129541
1.47371 129881
1.47529 130221
1.47686 130561
1.47844 130901
1.48002 131241
1.48159 131581
1.48317 131921
1.48474 132261
1.48632 132601
1.4879 132941
1.48947 133281
1.49105 133621
1.49262 133961
1.4942 134301
1.49578 134641
1.49735 134981
1.49893 135321
1.5005 135661
1.50208 136001
1.50366 136341
1.50523 136681
1.50681 137021
1.50838 137361
1.50996 137701
1.51154 138041
1.51311 138381
1.51469 138721
1.51626 139061
1.51784 139401
1.51942 139741
1.52099 140081
1.52257 140421
1.52414 140761
1.52572 141101
1.5273 141441
1.52887 141781
1.53045 142121
1.53202 142461
1.5336 142801
1.53518 143141
1.53675 143481
1.53833 143821
1.5399 144161
1.54148 144501
1.54306 144841
1.54463 145181
1.54621 145521
1.54778 145861
1.54936 146201
1.55094 146541
1.55251 146881
1.55409 147221
1.55566 147561
1.55724 147901
1.55882 148241
1.56039 148581
1.56197 148921
1.56354 149261
1.56512 149601
1.5667 149941
1.56827 150281
1.56985 150621
1.57142 150961
1.573 151301
1.57458 151641
1.57615 151981
1.57773 152321
1.5793 152661
1.58088 153001
1.58246 153341
1.58403 153681
1.58561 154021
1.58718 154361
1.58876 154701
1.59034 155041
1.59191 155381
1.59349 155721
1.59506 156061
1.59664 156401
1.59822 156741
1.59979 157081
1.60137 157421
1.60294 157761
1.60452 158101
1.6061 158441
1.60767 158781
1.60925 159121
1.61082 159461
1.6124 159801
1.61398 160141
1.61555 160481
1.61713 160821
1.6187 161161
1.62028 161501
1.62186 161841
1.62343 162181
1.62501 162521
1.62658 162861
1.62816 163201
1.62974 163541
1.63131 163881
1.63289 164221
1.63446 164561
1.63604 164901
1.63762 165241
1.63919 165581
1.64077 165921
1.64234 166261
1.64392 166601
1.6455 166941
1.64707 167281
1.64865 167621
1.65022 167961
1.6518 168301
1.65338 168641
1.65495 168981
1.65653 169321
1.6581 169661
1.65968 170001
1.66126 170341
1.66283 170681
1.66441 171021
1.66598 171361
1.66756 171701
1.66914 172041
1.67071 172381
1.67229 172721
1.67386 173061
1.67544 173401
1.67702 173741
1.67859 174081
1.68017 174421
1.68174 174761
1.68332 175101
1.6849 175441
1.68647 175781
1.68805 176121
1.68962 176461
1.6912 176801
1.69278 177141
1.69435 177481
1.69593 177821
1.6975 178161
1.69908 178501
1.70066 178841
1.70223 179181
1.70381 179521
1.70538 179861
1.70696 180201
1.70854 180541
1.71011 180881
1.71169 181221
1.71326 181561
1.71484 181901
1.71642 182241
1.71799 182581
1.71957 182921
1.72114 183261
1.72272 183601
1.7243 183941
1.72587 184281
1.72745 184621
1.72902 184961
1.7306 185301
1.73218 185641
1.73375 185981
1.73533 186321
1.7369 186661
1.73848 187001
1.74006 187341
1.74163 187681
1.74321 188021
1.74478 188361
1.74636 188701
1.74794 189041
1.74951 189381
1.75109 189721
1.75266 190061
1.75424 190401
1.75582 190741
1.75739 191081
1.75897 191421
1.76054 191761
1.76212 192101
1.7637 192441
1.76527 192781
1.76685 193121
1.76842 193461
1.77 193801
1.77158 194141
1.77315 194481
1.77473 194821
1.7763 195161
1.77788 195501
1.77946 195841
1.78103 196181
1.78261 196521
1.78418 196861
1.78576 197201
1.78734 197541
1.78891 197881
1.79049 198221
1.79206 198561
1.79364 198901
1.79522 199241
1.79679 199581
1.79837 199921
1.79994 200261
1.80152 200601
1.8031 200941
1.80467 201281
1.80625 201621
1.80782 201961
1.8094 202301
1.81098 202641
1.81255 202981
1.81413 203321
1.8157 203661
1.81728 204001
1.81886 204341
1.82043 204681
1.82201 205021
1.82358 205361
1.82516 205701
1.82674 206041
1.82831 206381
1.82989 206721
1.83146 207061
1.83304 207401
1.83462 207741
1.83619 208081
1.83777 208421
1.83934 208761
1.84092 209101
1.8425 209441
1.84407 209781
1.84565 210121
1.84722 210461
1.8488 210801
1.85038 211141
1.85195 211481
1.85353 211821
1.8551 212161
1.85668 212501
1.85826 212841
1.85983 213181
1.86141 213521
1.86298 213861
1.86456 214201
1.86614 214541
1.86771 214881
1.86929 215221
1.87086 215561
1.87244 215901
1.87402 216241
1.87559 216581
1.87717 216921
1.87874 217261
1.88032 217601
1.8819 217941
2.20498 218281
2.20498 218621
2.20498 218961
2.20655 219301
2.20655 219641
2.20655 219981
2.20813 220321
2.20813 220661
2.20813 221001
2.2097 221341
2.2097 221681
2.2097 222021
2.21128 222361
2.21128 222701
2.21128 223041
2.21286 223381
2.21286 223721
2.21286 224061
2.21443 224401
2.21443 224741
2.21443 225081
2.21601 225421
2.21601 225761
2.21601 226101
2.21758 226441
2.21758 226781
2.21758 227121
2.21916 227461
2.21916 227801
2.21916 228141
2.22074 228481
2.22074 228821
2.22074 229161
2.22231 229501
2.22231 229841
2.22231 230181
2.22389 230521
2.22389 230861
2.22389 231201
2.22546 231541
2.22546 231881
2.22546 232221
2.22704 232561
2.22704 232901
2.22704 233241
2.22862 233581
2.22862 233921
2.22862 234261
2.23019 234601
2.23019 234941
2.23019 235281
2.23177 235621
2.23177 235961
2.23177 236301
2.23334 236641
2.23334 236981
2.23334 237321
2.23492 237661
2.23492 238001
2.23492 238341
2.2365 238681
2.2365 239021
2.2365 239361
2.23807 239701
2.23807 240041
2.23807 240381
2.23965 240721
2.23965 241061
2.23965 241401
2.24122 241741
2.24122 242081
2.24122 242421
2.2428 242761
2.2428 243101
2.2428 243441
2.24438 243781
2.24438 244121
2.24438 244461
2.24595 244801
2.24595 245141
2.24595 245481
2.24753 245821
2.24753 246161
2.24753 246501
2.2491 246841
2.2491 247181
2.2491 247521
2.25068 247861
2.25068 248201
2.25068 248541
2.25226 248881
2.25226 249221
2.25226 249561
2.25383 249901
2.25383 250241
2.25383 250581
2.25541 250921
2.25541 251261
2.25541 251601
2.25698 251941
2.25698 252281
2.25698 252621
2.25856 252961
2.25856 253301
2.25856 253641
2.26014 253981
2.26014 254321
2.26014 254661
2.26171 255001
2.26171 255341
2.26171 255681
2.26329 256021
2.26329 256361
2.26329 256701
2.26486 257041
2.26486 257381
2.26486 257721
2.26644 258061
2.26644 258401
2.26644 258741
2.26802 259081
2.26802 259421
2.26802 259761
2.26959 260101
2.26959 260441
2.26959 260781
2.27117 261121
2.27117 261461
2.27117 261801
2.27274 262141
2.27274 262481
2.27274 262821
2.27432 263161
2.27432 263501
2.27432 263841
2.2759 264181
2.2759 264521
2.2759 264861
2.27747 265201
2.27747 265541
2.27747 265881
2.27905 266221
2.27905 266561
2.27905 266901
2.28062 267241
2.28062 267581
2.28062 267921
2.2822 268261
2.2822 268601
2.2822 268941
2.28378 269281
2.28378 269621
2.28378 269961
2.28535 270301
2.28535 270641
2.28535 270981
2.28693 271321
2.28693 271661
2.28693 272001
2.2885 272341
2.2885 272681
2.2885 273021
2.29008 273361
2.29008 273701
2.29008 274041
2.29166 274381
2.29166 274721
2.29166 275061
2.29323 275401
2.29323 275741
2.29323 276081
2.29481 276421
2.29481 276761
2.29481 277101
2.29638 277441
2.29638 277781
2.29638 278121
2.29796 278461
2.29796 278801
2.29796 279141
2.29954 279481
2.29954 279821
2.29954 280161
2.30111 280501
2.30111 280841
2.30111 281181
2.30269 281521
2.30269 281861
2.30269 282201
2.30426 282541
2.30426 282881
2.30426 283221
2.30584 283561
2.30584 283901
2.30584 284241
2.30742 284581
2.30742 284921
2.30742 285261
2.30899 285601
2.30899 285941
2.30899 286281
2.31057 286621
2.31057 286961
2.31057 287301
2.31214 287641
2.31214 287981
2.31214 288321
2.31372 288661
2.31372 289001
2.31372 289341
2.3153 289681
2.3153 290021
2.3153 290361
2.31687 290701
2.31687 291041
2.31687 291381
2.31845 291721
2.31845 292061
2.31845 292401
2.32002 292741
2.32002 293081
2.32002 293421
2.3216 293761
2.3216 294101
2.3216 294441
2.32318 294781
2.32318 295121
2.32318 295461
2.32475 295801
2.32475 296141
2.32475 296481
2.3279 296821
2.3279 297161
2.3279 297501
2.33263 297841
2.33263 298181
2.33263 298521
2.33736 298861
2.33736 299201
2.33736 299541
2.34209 299881
2.34209 300221
2.34209 300561
2.34682 300901
2.34682 301241
2.34682 301581
2.35154 301921
2.35154 302261
2.35154 302601
2.35627 302941
2.35627 303281
2.35627 303621
2.361 303961
2.361 304301
2.361 304641
2.36573 304981
2.36573 305321
2.36573 305661
2.37046 306001
2.37046 306341
2.37046 306681
2.37518 307021
2.37518 307361
2.37518 307701
2.37991 308041
2.37991 308381
2.37991 308721
2.38464 309061
2.38464 309401
2.38464 309741
2.38937 310081
2.38937 310421
2.38937 310761
2.3941 311101
2.3941 311441
2.3941 311781
2.39882 312121
2.39882 312461
2.39882 312801
2.40355 313141
2.40355 313481
2.40355 313821
2.40828 314161
2.40828 314501
2.40828 314841
2.41301 315181
2.41301 315521
2.41301 315861
2.41774 316201
